country,iso3,who_region,month_start,month_lab,cases,deaths
Andorra,AND,EURO,2022-07-01,Jul 2022,3,0
Andorra,AND,EURO,2022-08-01,Aug 2022,1,0
Andorra,AND,EURO,2022-09-01,Sep 2022,0,0
Andorra,AND,EURO,2022-10-01,Oct 2022,0,0
Andorra,AND,EURO,2022-11-01,Nov 2022,0,0
Andorra,AND,EURO,2022-12-01,Dec 2022,0,0
Andorra,AND,EURO,2023-01-01,Jan 2023,0,0
Andorra,AND,EURO,2023-02-01,Feb 2023,0,0
Andorra,AND,EURO,2023-03-01,Mar 2023,0,0
Andorra,AND,EURO,2023-04-01,Apr 2023,0,0
Andorra,AND,EURO,2023-05-01,May 2023,0,0
Andorra,AND,EURO,2023-06-01,Jun 2023,0,0
Andorra,AND,EURO,2023-07-01,Jul 2023,0,0
Andorra,AND,EURO,2023-08-01,Aug 2023,0,0
Andorra,AND,EURO,2023-09-01,Sep 2023,0,0
Andorra,AND,EURO,2023-10-01,Oct 2023,0,0
Andorra,AND,EURO,2023-11-01,Nov 2023,0,0
Andorra,AND,EURO,2023-12-01,Dec 2023,0,0
Andorra,AND,EURO,2024-01-01,Jan 2024,0,0
Andorra,AND,EURO,2024-02-01,Feb 2024,0,0
Andorra,AND,EURO,2024-03-01,Mar 2024,0,0
Andorra,AND,EURO,2024-04-01,Apr 2024,0,0
Andorra,AND,EURO,2024-05-01,May 2024,0,0
Andorra,AND,EURO,2024-06-01,Jun 2024,0,0
Andorra,AND,EURO,2024-07-01,Jul 2024,0,0
Argentina,ARG,AMRO,2022-05-01,May 2022,2,0
Argentina,ARG,AMRO,2022-06-01,Jun 2022,4,0
Argentina,ARG,AMRO,2022-07-01,Jul 2022,14,0
Argentina,ARG,AMRO,2022-08-01,Aug 2022,150,0
Argentina,ARG,AMRO,2022-09-01,Sep 2022,226,0
Argentina,ARG,AMRO,2022-10-01,Oct 2022,279,0
Argentina,ARG,AMRO,2022-11-01,Nov 2022,269,1
Argentina,ARG,AMRO,2022-12-01,Dec 2022,74,0
Argentina,ARG,AMRO,2023-01-01,Jan 2023,57,1
Argentina,ARG,AMRO,2023-02-01,Feb 2023,33,0
Argentina,ARG,AMRO,2023-03-01,Mar 2023,16,0
Argentina,ARG,AMRO,2023-04-01,Apr 2023,4,0
Argentina,ARG,AMRO,2023-05-01,May 2023,1,0
Argentina,ARG,AMRO,2023-06-01,Jun 2023,0,0
Argentina,ARG,AMRO,2023-07-01,Jul 2023,0,0
Argentina,ARG,AMRO,2023-08-01,Aug 2023,1,0
Argentina,ARG,AMRO,2023-09-01,Sep 2023,0,0
Argentina,ARG,AMRO,2023-10-01,Oct 2023,5,0
Argentina,ARG,AMRO,2023-11-01,Nov 2023,1,0
Argentina,ARG,AMRO,2023-12-01,Dec 2023,0,0
Argentina,ARG,AMRO,2024-01-01,Jan 2024,13,0
Argentina,ARG,AMRO,2024-02-01,Feb 2024,0,0
Argentina,ARG,AMRO,2024-03-01,Mar 2024,0,0
Argentina,ARG,AMRO,2024-04-01,Apr 2024,0,0
Argentina,ARG,AMRO,2024-05-01,May 2024,0,0
Argentina,ARG,AMRO,2024-06-01,Jun 2024,0,0
Argentina,ARG,AMRO,2024-07-01,Jul 2024,5,0
Aruba,ABW,AMRO,2022-08-01,Aug 2022,2,0
Aruba,ABW,AMRO,2022-09-01,Sep 2022,1,0
Aruba,ABW,AMRO,2022-10-01,Oct 2022,0,0
Aruba,ABW,AMRO,2022-11-01,Nov 2022,0,0
Aruba,ABW,AMRO,2022-12-01,Dec 2022,0,0
Aruba,ABW,AMRO,2023-01-01,Jan 2023,0,0
Aruba,ABW,AMRO,2023-02-01,Feb 2023,0,0
Aruba,ABW,AMRO,2023-03-01,Mar 2023,0,0
Aruba,ABW,AMRO,2023-04-01,Apr 2023,0,0
Aruba,ABW,AMRO,2023-05-01,May 2023,0,0
Aruba,ABW,AMRO,2023-06-01,Jun 2023,0,0
Aruba,ABW,AMRO,2023-07-01,Jul 2023,0,0
Aruba,ABW,AMRO,2023-08-01,Aug 2023,0,0
Aruba,ABW,AMRO,2023-09-01,Sep 2023,0,0
Aruba,ABW,AMRO,2023-10-01,Oct 2023,0,0
Aruba,ABW,AMRO,2023-11-01,Nov 2023,0,0
Aruba,ABW,AMRO,2023-12-01,Dec 2023,0,0
Aruba,ABW,AMRO,2024-01-01,Jan 2024,0,0
Aruba,ABW,AMRO,2024-02-01,Feb 2024,0,0
Aruba,ABW,AMRO,2024-03-01,Mar 2024,0,0
Aruba,ABW,AMRO,2024-04-01,Apr 2024,0,0
Aruba,ABW,AMRO,2024-05-01,May 2024,0,0
Aruba,ABW,AMRO,2024-06-01,Jun 2024,0,0
Aruba,ABW,AMRO,2024-07-01,Jul 2024,0,0
Australia,AUS,WPRO,2022-05-01,May 2022,2,0
Australia,AUS,WPRO,2022-06-01,Jun 2022,10,0
Australia,AUS,WPRO,2022-07-01,Jul 2022,33,0
Australia,AUS,WPRO,2022-08-01,Aug 2022,61,0
Australia,AUS,WPRO,2022-09-01,Sep 2022,30,0
Australia,AUS,WPRO,2022-10-01,Oct 2022,4,0
Australia,AUS,WPRO,2022-11-01,Nov 2022,3,0
Australia,AUS,WPRO,2022-12-01,Dec 2022,1,0
Australia,AUS,WPRO,2023-02-01,Feb 2023,1,0
Australia,AUS,WPRO,2023-04-01,Apr 2023,2,0
Australia,AUS,WPRO,2023-05-01,May 2023,1,0
Australia,AUS,WPRO,2023-06-01,Jun 2023,1,0
Australia,AUS,WPRO,2023-07-01,Jul 2023,7,0
Australia,AUS,WPRO,2023-08-01,Aug 2023,3,0
Australia,AUS,WPRO,2023-09-01,Sep 2023,5,0
Australia,AUS,WPRO,2023-10-01,Oct 2023,2,0
Australia,AUS,WPRO,2023-11-01,Nov 2023,2,0
Australia,AUS,WPRO,2023-12-01,Dec 2023,2,0
Australia,AUS,WPRO,2024-01-01,Jan 2024,6,0
Australia,AUS,WPRO,2024-04-01,Apr 2024,5,0
Australia,AUS,WPRO,2024-05-01,May 2024,33,0
Australia,AUS,WPRO,2024-06-01,Jun 2024,64,0
Australia,AUS,WPRO,2024-07-01,Jul 2024,101,0
Austria,AUT,EURO,2022-05-01,May 2022,1,0
Austria,AUT,EURO,2022-06-01,Jun 2022,19,0
Austria,AUT,EURO,2022-07-01,Jul 2022,98,0
Austria,AUT,EURO,2022-08-01,Aug 2022,147,0
Austria,AUT,EURO,2022-09-01,Sep 2022,48,0
Austria,AUT,EURO,2022-10-01,Oct 2022,10,0
Austria,AUT,EURO,2022-11-01,Nov 2022,3,0
Austria,AUT,EURO,2022-12-01,Dec 2022,1,0
Austria,AUT,EURO,2023-01-01,Jan 2023,0,0
Austria,AUT,EURO,2023-02-01,Feb 2023,0,0
Austria,AUT,EURO,2023-03-01,Mar 2023,0,0
Austria,AUT,EURO,2023-04-01,Apr 2023,1,0
Austria,AUT,EURO,2023-05-01,May 2023,0,0
Austria,AUT,EURO,2023-06-01,Jun 2023,0,0
Austria,AUT,EURO,2023-07-01,Jul 2023,0,0
Austria,AUT,EURO,2023-08-01,Aug 2023,0,0
Austria,AUT,EURO,2023-09-01,Sep 2023,2,0
Austria,AUT,EURO,2023-10-01,Oct 2023,1,0
Austria,AUT,EURO,2023-11-01,Nov 2023,2,0
Austria,AUT,EURO,2023-12-01,Dec 2023,5,0
Austria,AUT,EURO,2024-01-01,Jan 2024,3,0
Austria,AUT,EURO,2024-02-01,Feb 2024,4,1
Austria,AUT,EURO,2024-03-01,Mar 2024,0,0
Austria,AUT,EURO,2024-04-01,Apr 2024,1,0
Austria,AUT,EURO,2024-05-01,May 2024,2,0
Austria,AUT,EURO,2024-06-01,Jun 2024,0,0
Austria,AUT,EURO,2024-07-01,Jul 2024,0,0
Bahamas,BHS,AMRO,2022-07-01,Jul 2022,1,0
Bahamas,BHS,AMRO,2022-08-01,Aug 2022,0,0
Bahamas,BHS,AMRO,2022-09-01,Sep 2022,0,0
Bahamas,BHS,AMRO,2022-10-01,Oct 2022,0,0
Bahamas,BHS,AMRO,2022-11-01,Nov 2022,0,0
Bahamas,BHS,AMRO,2022-12-01,Dec 2022,0,0
Bahamas,BHS,AMRO,2023-01-01,Jan 2023,0,0
Bahamas,BHS,AMRO,2023-02-01,Feb 2023,0,0
Bahamas,BHS,AMRO,2023-03-01,Mar 2023,0,0
Bahamas,BHS,AMRO,2023-04-01,Apr 2023,0,0
Bahamas,BHS,AMRO,2023-05-01,May 2023,2,0
Bahamas,BHS,AMRO,2023-06-01,Jun 2023,0,0
Bahamas,BHS,AMRO,2023-07-01,Jul 2023,0,0
Bahamas,BHS,AMRO,2023-08-01,Aug 2023,0,0
Bahamas,BHS,AMRO,2023-09-01,Sep 2023,0,0
Bahamas,BHS,AMRO,2023-10-01,Oct 2023,0,0
Bahamas,BHS,AMRO,2023-11-01,Nov 2023,0,0
Bahamas,BHS,AMRO,2023-12-01,Dec 2023,0,0
Bahamas,BHS,AMRO,2024-01-01,Jan 2024,0,0
Bahamas,BHS,AMRO,2024-02-01,Feb 2024,0,0
Bahamas,BHS,AMRO,2024-03-01,Mar 2024,0,0
Bahamas,BHS,AMRO,2024-04-01,Apr 2024,0,0
Bahamas,BHS,AMRO,2024-05-01,May 2024,0,0
Bahamas,BHS,AMRO,2024-06-01,Jun 2024,0,0
Bahamas,BHS,AMRO,2024-07-01,Jul 2024,0,0
Bahrain,BHR,EMRO,2022-09-01,Sep 2022,1,0
Bahrain,BHR,EMRO,2023-04-01,Apr 2023,1,0
Barbados,BRB,AMRO,2022-07-01,Jul 2022,1,0
Barbados,BRB,AMRO,2022-08-01,Aug 2022,0,0
Barbados,BRB,AMRO,2022-09-01,Sep 2022,0,0
Barbados,BRB,AMRO,2022-10-01,Oct 2022,0,0
Barbados,BRB,AMRO,2022-11-01,Nov 2022,0,0
Barbados,BRB,AMRO,2022-12-01,Dec 2022,0,0
Barbados,BRB,AMRO,2023-01-01,Jan 2023,0,0
Barbados,BRB,AMRO,2023-02-01,Feb 2023,0,0
Barbados,BRB,AMRO,2023-03-01,Mar 2023,0,0
Barbados,BRB,AMRO,2023-04-01,Apr 2023,0,0
Barbados,BRB,AMRO,2023-05-01,May 2023,0,0
Barbados,BRB,AMRO,2023-06-01,Jun 2023,0,0
Barbados,BRB,AMRO,2023-07-01,Jul 2023,0,0
Barbados,BRB,AMRO,2023-08-01,Aug 2023,0,0
Barbados,BRB,AMRO,2023-09-01,Sep 2023,0,0
Barbados,BRB,AMRO,2023-10-01,Oct 2023,0,0
Barbados,BRB,AMRO,2023-11-01,Nov 2023,0,0
Barbados,BRB,AMRO,2023-12-01,Dec 2023,0,0
Barbados,BRB,AMRO,2024-01-01,Jan 2024,0,0
Barbados,BRB,AMRO,2024-02-01,Feb 2024,0,0
Barbados,BRB,AMRO,2024-03-01,Mar 2024,0,0
Barbados,BRB,AMRO,2024-04-01,Apr 2024,0,0
Barbados,BRB,AMRO,2024-05-01,May 2024,0,0
Barbados,BRB,AMRO,2024-06-01,Jun 2024,0,0
Barbados,BRB,AMRO,2024-07-01,Jul 2024,0,0
Belgium,BEL,EURO,2022-05-01,May 2022,10,0
Belgium,BEL,EURO,2022-06-01,Jun 2022,107,0
Belgium,BEL,EURO,2022-07-01,Jul 2022,276,0
Belgium,BEL,EURO,2022-08-01,Aug 2022,313,1
Belgium,BEL,EURO,2022-09-01,Sep 2022,64,0
Belgium,BEL,EURO,2022-10-01,Oct 2022,15,0
Belgium,BEL,EURO,2022-11-01,Nov 2022,4,0
Belgium,BEL,EURO,2022-12-01,Dec 2022,1,0
Belgium,BEL,EURO,2023-01-01,Jan 2023,3,0
Belgium,BEL,EURO,2023-02-01,Feb 2023,0,1
Belgium,BEL,EURO,2023-03-01,Mar 2023,0,0
Belgium,BEL,EURO,2023-04-01,Apr 2023,0,0
Belgium,BEL,EURO,2023-05-01,May 2023,0,0
Belgium,BEL,EURO,2023-06-01,Jun 2023,2,0
Belgium,BEL,EURO,2023-07-01,Jul 2023,0,0
Belgium,BEL,EURO,2023-08-01,Aug 2023,0,0
Belgium,BEL,EURO,2023-09-01,Sep 2023,0,0
Belgium,BEL,EURO,2023-10-01,Oct 2023,0,0
Belgium,BEL,EURO,2023-11-01,Nov 2023,2,0
Belgium,BEL,EURO,2023-12-01,Dec 2023,3,0
Belgium,BEL,EURO,2024-01-01,Jan 2024,3,0
Belgium,BEL,EURO,2024-02-01,Feb 2024,2,0
Belgium,BEL,EURO,2024-03-01,Mar 2024,1,0
Belgium,BEL,EURO,2024-04-01,Apr 2024,3,0
Belgium,BEL,EURO,2024-05-01,May 2024,0,0
Belgium,BEL,EURO,2024-06-01,Jun 2024,1,0
Belgium,BEL,EURO,2024-07-01,Jul 2024,1,0
Benin,BEN,AFRO,2022-06-01,Jun 2022,3,0
Benin,BEN,AFRO,2022-07-01,Jul 2022,0,0
Benin,BEN,AFRO,2022-08-01,Aug 2022,0,0
Benin,BEN,AFRO,2022-09-01,Sep 2022,0,0
Benin,BEN,AFRO,2022-10-01,Oct 2022,0,0
Benin,BEN,AFRO,2022-11-01,Nov 2022,0,0
Benin,BEN,AFRO,2022-12-01,Dec 2022,0,0
Benin,BEN,AFRO,2023-01-01,Jan 2023,0,0
Benin,BEN,AFRO,2023-02-01,Feb 2023,0,0
Benin,BEN,AFRO,2023-03-01,Mar 2023,0,0
Benin,BEN,AFRO,2023-04-01,Apr 2023,0,0
Benin,BEN,AFRO,2023-05-01,May 2023,0,0
Benin,BEN,AFRO,2023-06-01,Jun 2023,0,0
Benin,BEN,AFRO,2023-07-01,Jul 2023,0,0
Benin,BEN,AFRO,2023-08-01,Aug 2023,0,0
Benin,BEN,AFRO,2023-09-01,Sep 2023,0,0
Benin,BEN,AFRO,2023-10-01,Oct 2023,0,0
Benin,BEN,AFRO,2023-11-01,Nov 2023,0,0
Benin,BEN,AFRO,2023-12-01,Dec 2023,0,0
Benin,BEN,AFRO,2024-01-01,Jan 2024,0,0
Benin,BEN,AFRO,2024-02-01,Feb 2024,0,0
Benin,BEN,AFRO,2024-03-01,Mar 2024,0,0
Benin,BEN,AFRO,2024-04-01,Apr 2024,0,0
Benin,BEN,AFRO,2024-05-01,May 2024,0,0
Benin,BEN,AFRO,2024-06-01,Jun 2024,0,0
Benin,BEN,AFRO,2024-07-01,Jul 2024,0,0
Bermuda,BMU,AMRO,2022-07-01,Jul 2022,1,0
Bermuda,BMU,AMRO,2022-08-01,Aug 2022,0,0
Bermuda,BMU,AMRO,2022-09-01,Sep 2022,0,0
Bermuda,BMU,AMRO,2022-10-01,Oct 2022,0,0
Bermuda,BMU,AMRO,2022-11-01,Nov 2022,0,0
Bermuda,BMU,AMRO,2022-12-01,Dec 2022,0,0
Bermuda,BMU,AMRO,2023-01-01,Jan 2023,0,0
Bermuda,BMU,AMRO,2023-02-01,Feb 2023,0,0
Bermuda,BMU,AMRO,2023-03-01,Mar 2023,0,0
Bermuda,BMU,AMRO,2023-04-01,Apr 2023,0,0
Bermuda,BMU,AMRO,2023-05-01,May 2023,0,0
Bermuda,BMU,AMRO,2023-06-01,Jun 2023,0,0
Bermuda,BMU,AMRO,2023-07-01,Jul 2023,0,0
Bermuda,BMU,AMRO,2023-08-01,Aug 2023,0,0
Bermuda,BMU,AMRO,2023-09-01,Sep 2023,0,0
Bermuda,BMU,AMRO,2023-10-01,Oct 2023,0,0
Bermuda,BMU,AMRO,2023-11-01,Nov 2023,0,0
Bermuda,BMU,AMRO,2023-12-01,Dec 2023,0,0
Bermuda,BMU,AMRO,2024-01-01,Jan 2024,0,0
Bermuda,BMU,AMRO,2024-02-01,Feb 2024,0,0
Bermuda,BMU,AMRO,2024-03-01,Mar 2024,0,0
Bermuda,BMU,AMRO,2024-04-01,Apr 2024,0,0
Bermuda,BMU,AMRO,2024-05-01,May 2024,0,0
Bermuda,BMU,AMRO,2024-06-01,Jun 2024,0,0
Bermuda,BMU,AMRO,2024-07-01,Jul 2024,0,0
Bolivia (Plurinational State of),BOL,AMRO,2022-08-01,Aug 2022,86,0
Bolivia (Plurinational State of),BOL,AMRO,2022-09-01,Sep 2022,109,0
Bolivia (Plurinational State of),BOL,AMRO,2022-10-01,Oct 2022,46,0
Bolivia (Plurinational State of),BOL,AMRO,2022-11-01,Nov 2022,18,0
Bolivia (Plurinational State of),BOL,AMRO,2022-12-01,Dec 2022,2,0
Bolivia (Plurinational State of),BOL,AMRO,2023-01-01,Jan 2023,3,0
Bolivia (Plurinational State of),BOL,AMRO,2023-02-01,Feb 2023,1,0
Bolivia (Plurinational State of),BOL,AMRO,2023-03-01,Mar 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-04-01,Apr 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-05-01,May 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-06-01,Jun 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-07-01,Jul 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-08-01,Aug 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-09-01,Sep 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-10-01,Oct 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-11-01,Nov 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2023-12-01,Dec 2023,0,0
Bolivia (Plurinational State of),BOL,AMRO,2024-01-01,Jan 2024,0,0
Bolivia (Plurinational State of),BOL,AMRO,2024-02-01,Feb 2024,0,0
Bolivia (Plurinational State of),BOL,AMRO,2024-03-01,Mar 2024,0,0
Bolivia (Plurinational State of),BOL,AMRO,2024-04-01,Apr 2024,0,0
Bolivia (Plurinational State of),BOL,AMRO,2024-05-01,May 2024,0,0
Bolivia (Plurinational State of),BOL,AMRO,2024-06-01,Jun 2024,0,0
Bolivia (Plurinational State of),BOL,AMRO,2024-07-01,Jul 2024,0,0
Bosnia and Herzegovina,BIH,EURO,2022-07-01,Jul 2022,1,0
Bosnia and Herzegovina,BIH,EURO,2022-08-01,Aug 2022,2,0
Bosnia and Herzegovina,BIH,EURO,2022-09-01,Sep 2022,2,0
Bosnia and Herzegovina,BIH,EURO,2022-10-01,Oct 2022,4,0
Bosnia and Herzegovina,BIH,EURO,2022-11-01,Nov 2022,0,0
Bosnia and Herzegovina,BIH,EURO,2022-12-01,Dec 2022,0,0
Bosnia and Herzegovina,BIH,EURO,2023-01-01,Jan 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-02-01,Feb 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-03-01,Mar 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-04-01,Apr 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-05-01,May 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-06-01,Jun 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-07-01,Jul 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-08-01,Aug 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-09-01,Sep 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-10-01,Oct 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-11-01,Nov 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2023-12-01,Dec 2023,0,0
Bosnia and Herzegovina,BIH,EURO,2024-01-01,Jan 2024,0,0
Bosnia and Herzegovina,BIH,EURO,2024-02-01,Feb 2024,0,0
Bosnia and Herzegovina,BIH,EURO,2024-03-01,Mar 2024,0,0
Bosnia and Herzegovina,BIH,EURO,2024-04-01,Apr 2024,0,0
Bosnia and Herzegovina,BIH,EURO,2024-05-01,May 2024,0,0
Bosnia and Herzegovina,BIH,EURO,2024-06-01,Jun 2024,0,0
Bosnia and Herzegovina,BIH,EURO,2024-07-01,Jul 2024,0,0
Brazil,BRA,AMRO,2022-05-01,May 2022,884,2
Brazil,BRA,AMRO,2022-06-01,Jun 2022,440,0
Brazil,BRA,AMRO,2022-07-01,Jul 2022,2421,6
Brazil,BRA,AMRO,2022-08-01,Aug 2022,3157,3
Brazil,BRA,AMRO,2022-09-01,Sep 2022,1445,2
Brazil,BRA,AMRO,2022-10-01,Oct 2022,818,1
Brazil,BRA,AMRO,2022-11-01,Nov 2022,708,0
Brazil,BRA,AMRO,2022-12-01,Dec 2022,444,1
Brazil,BRA,AMRO,2023-01-01,Jan 2023,186,0
Brazil,BRA,AMRO,2023-02-01,Feb 2023,47,0
Brazil,BRA,AMRO,2023-03-01,Mar 2023,40,0
Brazil,BRA,AMRO,2023-04-01,Apr 2023,26,0
Brazil,BRA,AMRO,2023-05-01,May 2023,26,0
Brazil,BRA,AMRO,2023-06-01,Jun 2023,21,0
Brazil,BRA,AMRO,2023-07-01,Jul 2023,39,0
Brazil,BRA,AMRO,2023-08-01,Aug 2023,51,0
Brazil,BRA,AMRO,2023-09-01,Sep 2023,55,0
Brazil,BRA,AMRO,2023-10-01,Oct 2023,144,0
Brazil,BRA,AMRO,2023-11-01,Nov 2023,97,0
Brazil,BRA,AMRO,2023-12-01,Dec 2023,107,0
Brazil,BRA,AMRO,2024-01-01,Jan 2024,191,0
Brazil,BRA,AMRO,2024-02-01,Feb 2024,127,0
Brazil,BRA,AMRO,2024-03-01,Mar 2024,81,0
Brazil,BRA,AMRO,2024-04-01,Apr 2024,90,0
Brazil,BRA,AMRO,2024-05-01,May 2024,55,0
Brazil,BRA,AMRO,2024-06-01,Jun 2024,41,0
Brazil,BRA,AMRO,2024-07-01,Jul 2024,100,0
Bulgaria,BGR,EURO,2022-06-01,Jun 2022,3,0
Bulgaria,BGR,EURO,2022-07-01,Jul 2022,1,0
Bulgaria,BGR,EURO,2022-08-01,Aug 2022,0,0
Bulgaria,BGR,EURO,2022-09-01,Sep 2022,2,0
Bulgaria,BGR,EURO,2022-10-01,Oct 2022,0,0
Bulgaria,BGR,EURO,2022-11-01,Nov 2022,0,0
Bulgaria,BGR,EURO,2022-12-01,Dec 2022,0,0
Bulgaria,BGR,EURO,2023-01-01,Jan 2023,0,0
Bulgaria,BGR,EURO,2023-02-01,Feb 2023,0,0
Bulgaria,BGR,EURO,2023-03-01,Mar 2023,0,0
Bulgaria,BGR,EURO,2023-04-01,Apr 2023,0,0
Bulgaria,BGR,EURO,2023-05-01,May 2023,0,0
Bulgaria,BGR,EURO,2023-06-01,Jun 2023,0,0
Bulgaria,BGR,EURO,2023-07-01,Jul 2023,0,0
Bulgaria,BGR,EURO,2023-08-01,Aug 2023,0,0
Bulgaria,BGR,EURO,2023-09-01,Sep 2023,0,0
Bulgaria,BGR,EURO,2023-10-01,Oct 2023,0,0
Bulgaria,BGR,EURO,2023-11-01,Nov 2023,0,0
Bulgaria,BGR,EURO,2023-12-01,Dec 2023,0,0
Bulgaria,BGR,EURO,2024-01-01,Jan 2024,0,0
Bulgaria,BGR,EURO,2024-02-01,Feb 2024,0,0
Bulgaria,BGR,EURO,2024-03-01,Mar 2024,0,0
Bulgaria,BGR,EURO,2024-04-01,Apr 2024,0,0
Bulgaria,BGR,EURO,2024-05-01,May 2024,1,0
Bulgaria,BGR,EURO,2024-06-01,Jun 2024,0,0
Bulgaria,BGR,EURO,2024-07-01,Jul 2024,0,0
Burundi,BDI,AFRO,2024-07-01,Jul 2024,9,0
Cambodia,KHM,WPRO,2023-12-01,Dec 2023,1,0
Cambodia,KHM,WPRO,2024-01-01,Jan 2024,2,0
Cambodia,KHM,WPRO,2024-02-01,Feb 2024,10,0
Cameroon,CMR,AFRO,2022-03-01,Mar 2022,3,1
Cameroon,CMR,AFRO,2022-04-01,Apr 2022,0,0
Cameroon,CMR,AFRO,2022-05-01,May 2022,1,0
Cameroon,CMR,AFRO,2022-06-01,Jun 2022,2,0
Cameroon,CMR,AFRO,2022-07-01,Jul 2022,2,0
Cameroon,CMR,AFRO,2022-08-01,Aug 2022,0,2
Cameroon,CMR,AFRO,2022-09-01,Sep 2022,2,0
Cameroon,CMR,AFRO,2022-10-01,Oct 2022,6,0
Cameroon,CMR,AFRO,2022-11-01,Nov 2022,2,0
Cameroon,CMR,AFRO,2022-12-01,Dec 2022,0,0
Cameroon,CMR,AFRO,2023-01-01,Jan 2023,0,0
Cameroon,CMR,AFRO,2023-02-01,Feb 2023,0,0
Cameroon,CMR,AFRO,2023-03-01,Mar 2023,0,0
Cameroon,CMR,AFRO,2023-04-01,Apr 2023,0,0
Cameroon,CMR,AFRO,2023-05-01,May 2023,13,0
Cameroon,CMR,AFRO,2023-06-01,Jun 2023,10,0
Cameroon,CMR,AFRO,2023-07-01,Jul 2023,2,0
Cameroon,CMR,AFRO,2023-08-01,Aug 2023,0,0
Cameroon,CMR,AFRO,2023-09-01,Sep 2023,1,0
Cameroon,CMR,AFRO,2023-10-01,Oct 2023,1,0
Cameroon,CMR,AFRO,2023-11-01,Nov 2023,0,0
Cameroon,CMR,AFRO,2023-12-01,Dec 2023,0,0
Cameroon,CMR,AFRO,2024-01-01,Jan 2024,2,1
Cameroon,CMR,AFRO,2024-02-01,Feb 2024,0,0
Cameroon,CMR,AFRO,2024-03-01,Mar 2024,0,0
Cameroon,CMR,AFRO,2024-04-01,Apr 2024,3,1
Cameroon,CMR,AFRO,2024-05-01,May 2024,0,0
Cameroon,CMR,AFRO,2024-06-01,Jun 2024,0,0
Cameroon,CMR,AFRO,2024-07-01,Jul 2024,0,0
Canada,CAN,AMRO,2022-04-01,Apr 2022,2,0
Canada,CAN,AMRO,2022-05-01,May 2022,150,0
Canada,CAN,AMRO,2022-06-01,Jun 2022,365,0
Canada,CAN,AMRO,2022-07-01,Jul 2022,473,0
Canada,CAN,AMRO,2022-08-01,Aug 2022,321,0
Canada,CAN,AMRO,2022-09-01,Sep 2022,62,0
Canada,CAN,AMRO,2022-10-01,Oct 2022,14,0
Canada,CAN,AMRO,2022-11-01,Nov 2022,10,0
Canada,CAN,AMRO,2022-12-01,Dec 2022,4,0
Canada,CAN,AMRO,2023-01-01,Jan 2023,8,0
Canada,CAN,AMRO,2023-02-01,Feb 2023,10,0
Canada,CAN,AMRO,2023-03-01,Mar 2023,5,0
Canada,CAN,AMRO,2023-04-01,Apr 2023,7,0
Canada,CAN,AMRO,2023-05-01,May 2023,9,0
Canada,CAN,AMRO,2023-06-01,Jun 2023,4,0
Canada,CAN,AMRO,2023-07-01,Jul 2023,3,0
Canada,CAN,AMRO,2023-08-01,Aug 2023,4,0
Canada,CAN,AMRO,2023-09-01,Sep 2023,6,0
Canada,CAN,AMRO,2023-10-01,Oct 2023,3,0
Canada,CAN,AMRO,2023-11-01,Nov 2023,7,0
Canada,CAN,AMRO,2023-12-01,Dec 2023,3,0
Canada,CAN,AMRO,2024-01-01,Jan 2024,7,0
Canada,CAN,AMRO,2024-02-01,Feb 2024,23,0
Canada,CAN,AMRO,2024-03-01,Mar 2024,11,0
Canada,CAN,AMRO,2024-04-01,Apr 2024,15,0
Canada,CAN,AMRO,2024-05-01,May 2024,14,0
Canada,CAN,AMRO,2024-06-01,Jun 2024,23,0
Canada,CAN,AMRO,2024-07-01,Jul 2024,14,0
Central African Republic,CAF,AFRO,2022-01-01,Jan 2022,5,0
Central African Republic,CAF,AFRO,2022-02-01,Feb 2022,7,0
Central African Republic,CAF,AFRO,2022-03-01,Mar 2022,6,0
Central African Republic,CAF,AFRO,2022-04-01,Apr 2022,1,0
Central African Republic,CAF,AFRO,2022-05-01,May 2022,0,0
Central African Republic,CAF,AFRO,2022-06-01,Jun 2022,0,0
Central African Republic,CAF,AFRO,2022-07-01,Jul 2022,3,0
Central African Republic,CAF,AFRO,2022-08-01,Aug 2022,1,0
Central African Republic,CAF,AFRO,2022-09-01,Sep 2022,2,0
Central African Republic,CAF,AFRO,2022-10-01,Oct 2022,3,0
